day,topic_id,tweets_total,tweets_lv_ru_en,tweets_lv,tweets_ru,tweets_en,users_lv,users_ru,users_en
2017-05-09 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-10 00:00:00,LV005,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-05-11 00:00:00,LV005,1,1,0.00,0.00,1.00,0.13,0.00,0.87
2017-05-12 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-13 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-19 00:00:00,LV005,3,3,1.00,0.00,0.00,0.93,0.00,0.07
2017-05-20 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-21 00:00:00,LV005,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-05-22 00:00:00,LV005,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-23 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-26 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-30 00:00:00,LV005,3,3,0.67,0.33,0.00,0.67,0.33,0.00
2017-05-31 00:00:00,LV005,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-06-01 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-02 00:00:00,LV005,1,1,0.00,0.00,1.00,0.86,0.00,0.14
2017-06-03 00:00:00,LV005,1,1,1.00,0.00,0.00,0.86,0.00,0.14
2017-06-05 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-08 00:00:00,LV005,2,2,0.00,0.50,0.50,0.01,0.50,0.49
2017-06-09 00:00:00,LV005,5,5,0.80,0.20,0.00,0.80,0.20,0.00
2017-06-10 00:00:00,LV005,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-06-12 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-13 00:00:00,LV005,6,5,1.00,0.00,0.00,0.83,0.17,0.00
2017-06-21 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-22 00:00:00,LV005,2,2,0.00,1.00,0.00,0.16,0.84,0.00
2017-06-28 00:00:00,LV005,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-29 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-30 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-05 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-06 00:00:00,LV005,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-07-07 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-09 00:00:00,LV005,3,3,1.00,0.00,0.00,0.97,0.00,0.03
2017-07-10 00:00:00,LV005,4,4,1.00,0.00,0.00,0.98,0.00,0.02
2017-07-11 00:00:00,LV005,2,2,1.00,0.00,0.00,0.95,0.01,0.03
2017-07-12 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-16 00:00:00,LV005,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-07-17 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-18 00:00:00,LV005,1,1,0.00,0.00,1.00,0.65,0.02,0.33
2017-07-20 00:00:00,LV005,3,3,0.67,0.00,0.33,0.90,0.00,0.10
2017-07-25 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-26 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-27 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-31 00:00:00,LV005,11,11,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-01 00:00:00,LV005,5,5,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-02 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-03 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-05 00:00:00,LV005,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-06 00:00:00,LV005,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-08 00:00:00,LV005,2,2,1.00,0.00,0.00,0.93,0.00,0.07
2017-08-09 00:00:00,LV005,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-11 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-13 00:00:00,LV005,1,1,1.00,0.00,0.00,0.94,0.00,0.06
2017-08-14 00:00:00,LV005,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-08-17 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-19 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-20 00:00:00,LV005,1,1,1.00,0.00,0.00,0.99,0.00,0.00
2017-08-22 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-25 00:00:00,LV005,8,8,0.87,0.12,0.00,0.86,0.12,0.02
2017-08-29 00:00:00,LV005,5,5,0.60,0.40,0.00,0.79,0.20,0.01
2017-08-30 00:00:00,LV005,4,4,1.00,0.00,0.00,0.98,0.00,0.02
2017-09-02 00:00:00,LV005,2,2,0.00,1.00,0.00,0.00,1.00,0.00
2017-09-03 00:00:00,LV005,1,1,0.00,1.00,0.00,0.02,0.95,0.03
2017-09-04 00:00:00,LV005,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-09-06 00:00:00,LV005,6,6,0.83,0.17,0.00,0.83,0.13,0.04
2017-09-08 00:00:00,LV005,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2017-09-12 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-13 00:00:00,LV005,18,18,0.94,0.06,0.00,0.94,0.05,0.01
2017-09-14 00:00:00,LV005,29,29,0.97,0.00,0.03,0.97,0.01,0.02
2017-09-15 00:00:00,LV005,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2017-09-16 00:00:00,LV005,6,6,1.00,0.00,0.00,0.91,0.08,0.01
2017-09-19 00:00:00,LV005,9,9,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-20 00:00:00,LV005,10,10,1.00,0.00,0.00,0.99,0.00,0.01
2017-09-21 00:00:00,LV005,4,4,0.50,0.50,0.00,0.50,0.50,0.00
2017-09-22 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-23 00:00:00,LV005,1,1,1.00,0.00,0.00,0.95,0.00,0.05
2017-09-25 00:00:00,LV005,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-09-26 00:00:00,LV005,3,3,0.67,0.33,0.00,0.67,0.33,0.00
2017-09-27 00:00:00,LV005,2,2,0.50,0.50,0.00,0.50,0.49,0.01
2017-09-29 00:00:00,LV005,1,1,1.00,0.00,0.00,0.92,0.00,0.08
2017-10-01 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-02 00:00:00,LV005,6,6,0.67,0.00,0.33,0.82,0.00,0.18
2017-10-03 00:00:00,LV005,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-10-04 00:00:00,LV005,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-05 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-06 00:00:00,LV005,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-09 00:00:00,LV005,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-10 00:00:00,LV005,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-10-11 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-12 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-13 00:00:00,LV005,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-16 00:00:00,LV005,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-17 00:00:00,LV005,4,4,0.50,0.50,0.00,0.50,0.50,0.00
2017-10-18 00:00:00,LV005,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-19 00:00:00,LV005,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-20 00:00:00,LV005,11,11,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-21 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-23 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-24 00:00:00,LV005,18,18,0.94,0.06,0.00,0.93,0.01,0.05
2017-10-25 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-26 00:00:00,LV005,19,19,1.00,0.00,0.00,0.99,0.01,0.01
2017-10-27 00:00:00,LV005,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-29 00:00:00,LV005,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-30 00:00:00,LV005,6,6,1.00,0.00,0.00,0.91,0.00,0.09
2017-10-31 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-01 00:00:00,LV005,18,16,0.81,0.19,0.00,0.72,0.28,0.00
2017-11-02 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-03 00:00:00,LV005,6,6,0.83,0.00,0.17,0.93,0.00,0.06
2017-11-04 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-05 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-06 00:00:00,LV005,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-07 00:00:00,LV005,15,15,0.93,0.07,0.00,0.93,0.07,0.01
2017-11-08 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-09 00:00:00,LV005,28,28,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-10 00:00:00,LV005,22,22,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-11 00:00:00,LV005,2,2,0.00,1.00,0.00,0.00,1.00,0.00
2017-11-12 00:00:00,LV005,2,2,1.00,0.00,0.00,0.96,0.01,0.04
2017-11-13 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-14 00:00:00,LV005,5,5,0.20,0.80,0.00,0.20,0.80,0.00
2017-11-15 00:00:00,LV005,15,15,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-16 00:00:00,LV005,24,24,0.96,0.04,0.00,0.94,0.06,0.00
2017-11-17 00:00:00,LV005,19,19,0.95,0.00,0.05,0.97,0.01,0.02
2017-11-18 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-20 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-21 00:00:00,LV005,5,5,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-22 00:00:00,LV005,120,119,0.92,0.02,0.06,0.92,0.02,0.06
2017-11-23 00:00:00,LV005,35,35,0.86,0.09,0.06,0.88,0.09,0.03
2017-11-24 00:00:00,LV005,83,83,0.76,0.05,0.19,0.84,0.05,0.11
2017-11-25 00:00:00,LV005,8,8,0.62,0.25,0.12,0.60,0.25,0.14
2017-11-26 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-27 00:00:00,LV005,26,26,0.92,0.08,0.00,0.91,0.08,0.01
2017-11-28 00:00:00,LV005,16,16,0.94,0.06,0.00,0.92,0.06,0.02
2017-11-29 00:00:00,LV005,81,81,0.91,0.09,0.00,0.90,0.09,0.01
2017-11-30 00:00:00,LV005,7,7,0.86,0.00,0.14,0.86,0.00,0.14
2017-12-01 00:00:00,LV005,18,18,0.94,0.00,0.06,0.98,0.00,0.02
2017-12-02 00:00:00,LV005,3,3,0.67,0.00,0.33,0.89,0.01,0.10
2017-12-03 00:00:00,LV005,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-12-04 00:00:00,LV005,16,16,0.81,0.19,0.00,0.86,0.13,0.01
2017-12-05 00:00:00,LV005,82,80,0.94,0.06,0.00,0.92,0.06,0.01
2017-12-06 00:00:00,LV005,80,79,0.90,0.10,0.00,0.87,0.12,0.01
2017-12-07 00:00:00,LV005,18,18,0.94,0.06,0.00,0.94,0.06,0.00
2017-12-08 00:00:00,LV005,68,68,0.94,0.06,0.00,0.94,0.05,0.02
2017-12-09 00:00:00,LV005,20,20,0.90,0.10,0.00,0.87,0.11,0.02
2017-12-10 00:00:00,LV005,7,7,0.57,0.43,0.00,0.70,0.29,0.01
2017-12-11 00:00:00,LV005,28,28,1.00,0.00,0.00,0.99,0.00,0.00
2017-12-12 00:00:00,LV005,38,38,0.82,0.05,0.13,0.85,0.06,0.09
2017-12-13 00:00:00,LV005,12,12,0.25,0.08,0.67,0.53,0.08,0.39
2017-12-14 00:00:00,LV005,10,10,0.90,0.00,0.10,0.91,0.00,0.09
2017-12-15 00:00:00,LV005,12,12,1.00,0.00,0.00,0.98,0.01,0.01
2017-12-16 00:00:00,LV005,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-17 00:00:00,LV005,6,6,0.33,0.67,0.00,0.33,0.67,0.00
2017-12-18 00:00:00,LV005,16,15,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-19 00:00:00,LV005,21,21,1.00,0.00,0.00,0.98,0.00,0.02
2017-12-20 00:00:00,LV005,22,22,0.91,0.05,0.05,0.93,0.05,0.03
2017-12-21 00:00:00,LV005,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-22 00:00:00,LV005,33,33,0.91,0.09,0.00,0.90,0.09,0.01
2017-12-23 00:00:00,LV005,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2017-12-24 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-25 00:00:00,LV005,7,7,1.00,0.00,0.00,0.98,0.01,0.01
2017-12-27 00:00:00,LV005,5,5,0.80,0.20,0.00,0.79,0.20,0.01
2017-12-28 00:00:00,LV005,20,20,0.95,0.05,0.00,0.93,0.05,0.02
2017-12-29 00:00:00,LV005,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-30 00:00:00,LV005,10,10,1.00,0.00,0.00,0.98,0.00,0.02
2017-12-31 00:00:00,LV005,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-01 00:00:00,LV005,8,8,1.00,0.00,0.00,0.95,0.00,0.05
2018-01-02 00:00:00,LV005,21,21,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-03 00:00:00,LV005,18,18,0.94,0.00,0.06,0.95,0.00,0.05
2018-01-04 00:00:00,LV005,7,7,1.00,0.00,0.00,0.91,0.00,0.09
2018-01-05 00:00:00,LV005,2,2,0.50,0.50,0.00,0.50,0.49,0.01
2018-01-06 00:00:00,LV005,9,9,0.89,0.11,0.00,0.89,0.11,0.00
2018-01-07 00:00:00,LV005,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-08 00:00:00,LV005,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-09 00:00:00,LV005,23,23,0.91,0.04,0.04,0.91,0.04,0.04
2018-01-10 00:00:00,LV005,21,21,0.86,0.14,0.00,0.84,0.15,0.01
2018-01-11 00:00:00,LV005,15,15,0.87,0.07,0.07,0.93,0.07,0.00
2018-01-12 00:00:00,LV005,22,22,0.95,0.05,0.00,0.95,0.05,0.00
2018-01-13 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-15 00:00:00,LV005,19,19,0.89,0.05,0.05,0.93,0.05,0.03
2018-01-16 00:00:00,LV005,26,26,0.92,0.08,0.00,0.90,0.10,0.00
2018-01-17 00:00:00,LV005,22,22,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-18 00:00:00,LV005,20,20,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-19 00:00:00,LV005,21,21,0.95,0.05,0.00,0.95,0.05,0.00
2018-01-20 00:00:00,LV005,5,5,0.80,0.20,0.00,0.81,0.19,0.01
2018-01-21 00:00:00,LV005,11,11,0.73,0.27,0.00,0.71,0.27,0.02
2018-01-22 00:00:00,LV005,66,66,0.92,0.05,0.03,0.91,0.05,0.05
2018-01-23 00:00:00,LV005,79,79,0.90,0.03,0.08,0.92,0.03,0.05
2018-01-24 00:00:00,LV005,52,52,0.88,0.06,0.06,0.87,0.06,0.06
2018-01-25 00:00:00,LV005,35,35,1.00,0.00,0.00,0.98,0.02,0.01
2018-01-26 00:00:00,LV005,27,27,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-27 00:00:00,LV005,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-28 00:00:00,LV005,14,14,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-29 00:00:00,LV005,104,104,0.92,0.04,0.04,0.92,0.03,0.05
2018-01-30 00:00:00,LV005,75,75,0.91,0.05,0.04,0.91,0.06,0.03
2018-01-31 00:00:00,LV005,52,52,1.00,0.00,0.00,0.97,0.00,0.03
2018-02-01 00:00:00,LV005,81,81,0.88,0.11,0.01,0.88,0.11,0.01
2018-02-02 00:00:00,LV005,24,24,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-03 00:00:00,LV005,10,10,0.80,0.00,0.20,0.82,0.00,0.18
2018-02-04 00:00:00,LV005,25,25,0.96,0.04,0.00,0.96,0.04,0.00
2018-02-05 00:00:00,LV005,77,77,0.96,0.04,0.00,0.94,0.04,0.01
2018-02-06 00:00:00,LV005,54,54,1.00,0.00,0.00,0.98,0.00,0.02
2018-02-07 00:00:00,LV005,78,74,0.91,0.09,0.00,0.89,0.10,0.02
2018-02-08 00:00:00,LV005,141,140,0.96,0.04,0.00,0.94,0.04,0.02
2018-02-09 00:00:00,LV005,335,333,0.91,0.02,0.07,0.93,0.03,0.05
2018-02-10 00:00:00,LV005,299,296,0.98,0.00,0.01,0.97,0.01,0.02
2018-02-11 00:00:00,LV005,170,169,0.93,0.07,0.00,0.91,0.07,0.02
2018-02-12 00:00:00,LV005,248,248,0.93,0.06,0.00,0.93,0.06,0.01
2018-02-13 00:00:00,LV005,299,298,0.97,0.03,0.00,0.95,0.04,0.01
2018-02-14 00:00:00,LV005,203,203,0.98,0.02,0.00,0.97,0.02,0.01
2018-02-15 00:00:00,LV005,266,265,0.98,0.01,0.00,0.98,0.01,0.01
2018-02-16 00:00:00,LV005,255,254,0.98,0.02,0.00,0.97,0.02,0.01
2018-02-17 00:00:00,LV005,201,201,0.97,0.03,0.00,0.96,0.03,0.01
2018-02-18 00:00:00,LV005,182,181,0.97,0.03,0.00,0.96,0.03,0.01
2018-02-19 00:00:00,LV005,475,473,0.89,0.03,0.08,0.90,0.03,0.07
2018-02-20 00:00:00,LV005,223,223,0.98,0.02,0.00,0.96,0.02,0.02
2018-02-21 00:00:00,LV005,171,170,0.94,0.04,0.03,0.93,0.04,0.03
2018-02-22 00:00:00,LV005,131,131,0.96,0.04,0.00,0.96,0.03,0.01
2018-02-23 00:00:00,LV005,204,204,0.98,0.02,0.00,0.97,0.02,0.01
2018-02-24 00:00:00,LV005,144,144,0.99,0.01,0.00,0.98,0.02,0.01
2018-02-25 00:00:00,LV005,232,232,0.95,0.04,0.00,0.94,0.04,0.02
2018-02-26 00:00:00,LV005,45,45,0.89,0.11,0.00,0.88,0.11,0.01
2018-02-27 00:00:00,LV005,27,27,0.96,0.04,0.00,0.95,0.04,0.01
2018-02-28 00:00:00,LV005,41,41,0.80,0.17,0.02,0.79,0.18,0.04
2018-03-01 00:00:00,LV005,24,24,0.83,0.17,0.00,0.87,0.13,0.00
2018-03-02 00:00:00,LV005,17,17,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-03 00:00:00,LV005,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-04 00:00:00,LV005,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-05 00:00:00,LV005,12,12,0.92,0.08,0.00,0.91,0.09,0.00
2018-03-06 00:00:00,LV005,15,15,0.87,0.13,0.00,0.84,0.14,0.02
2018-03-07 00:00:00,LV005,9,9,0.89,0.11,0.00,0.89,0.11,0.00
2018-03-08 00:00:00,LV005,17,17,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-09 00:00:00,LV005,23,23,1.00,0.00,0.00,0.98,0.01,0.01
2018-03-10 00:00:00,LV005,8,8,0.87,0.00,0.12,0.99,0.00,0.01
2018-03-11 00:00:00,LV005,8,8,0.87,0.12,0.00,0.86,0.13,0.01
2018-03-12 00:00:00,LV005,22,22,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-13 00:00:00,LV005,26,26,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-14 00:00:00,LV005,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-15 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-16 00:00:00,LV005,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-17 00:00:00,LV005,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-18 00:00:00,LV005,9,9,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-19 00:00:00,LV005,8,8,0.87,0.12,0.00,0.87,0.12,0.00
2018-03-20 00:00:00,LV005,13,13,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-21 00:00:00,LV005,8,8,1.00,0.00,0.00,0.96,0.00,0.04
2018-03-22 00:00:00,LV005,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-23 00:00:00,LV005,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-24 00:00:00,LV005,8,8,0.87,0.12,0.00,0.79,0.18,0.03
2018-03-25 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-26 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-27 00:00:00,LV005,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-28 00:00:00,LV005,16,16,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-29 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-30 00:00:00,LV005,4,4,0.75,0.25,0.00,0.75,0.25,0.00
2018-03-31 00:00:00,LV005,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-03 00:00:00,LV005,6,6,0.83,0.17,0.00,0.83,0.15,0.02
2018-04-04 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-05 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-06 00:00:00,LV005,8,8,1.00,0.00,0.00,0.99,0.00,0.01
2018-04-08 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-09 00:00:00,LV005,1,1,1.00,0.00,0.00,0.98,0.00,0.02
2018-04-11 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-13 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-15 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-17 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-18 00:00:00,LV005,13,13,0.08,0.00,0.92,0.42,0.01,0.57
2018-04-19 00:00:00,LV005,3,3,0.33,0.00,0.67,0.64,0.00,0.36
2018-04-23 00:00:00,LV005,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2018-04-24 00:00:00,LV005,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-04-26 00:00:00,LV005,2,2,0.50,0.50,0.00,0.44,0.49,0.07
2018-04-27 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-05-03 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-05-11 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-05-12 00:00:00,LV005,1,1,1.00,0.00,0.00,0.99,0.00,0.00
2018-05-13 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-05-15 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-05-19 00:00:00,LV005,3,3,1.00,0.00,0.00,0.95,0.00,0.05
2018-05-20 00:00:00,LV005,1,1,1.00,0.00,0.00,0.85,0.00,0.15
2018-05-31 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-06-01 00:00:00,LV005,4,4,1.00,0.00,0.00,0.95,0.00,0.05
2018-06-04 00:00:00,LV005,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-06-05 00:00:00,LV005,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-06-06 00:00:00,LV005,1,1,1.00,0.00,0.00,0.98,0.00,0.02
2018-06-07 00:00:00,LV005,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-06-11 00:00:00,LV005,2,2,0.00,1.00,0.00,0.37,0.55,0.07
2018-06-12 00:00:00,LV005,7,7,0.71,0.29,0.00,0.71,0.29,0.01
2018-06-13 00:00:00,LV005,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-04-15 00:00:00,LV006,69,68,0.88,0.06,0.06,0.82,0.08,0.11
2017-04-16 00:00:00,LV006,74,74,0.95,0.01,0.04,0.93,0.02,0.05
2017-04-17 00:00:00,LV006,60,57,0.82,0.16,0.02,0.79,0.15,0.06
2017-04-18 00:00:00,LV006,43,43,0.95,0.05,0.00,0.93,0.06,0.01
2017-04-19 00:00:00,LV006,22,22,0.82,0.09,0.09,0.90,0.09,0.01
2017-04-20 00:00:00,LV006,48,45,0.82,0.11,0.07,0.87,0.11,0.02
2017-04-21 00:00:00,LV006,35,35,0.86,0.14,0.00,0.82,0.16,0.01
2017-04-22 00:00:00,LV006,23,23,0.61,0.22,0.17,0.74,0.25,0.02
2017-04-23 00:00:00,LV006,3,3,0.67,0.33,0.00,0.67,0.33,0.00
2017-04-24 00:00:00,LV006,31,31,0.94,0.06,0.00,0.91,0.06,0.02
2017-04-25 00:00:00,LV006,24,23,0.91,0.09,0.00,0.84,0.12,0.04
2017-04-26 00:00:00,LV006,34,34,1.00,0.00,0.00,0.97,0.00,0.03
2017-04-27 00:00:00,LV006,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-28 00:00:00,LV006,17,17,0.94,0.06,0.00,0.88,0.10,0.03
2017-04-29 00:00:00,LV006,38,38,0.97,0.03,0.00,0.93,0.05,0.02
2017-04-30 00:00:00,LV006,10,10,0.70,0.30,0.00,0.68,0.30,0.02
2017-05-01 00:00:00,LV006,53,50,0.90,0.08,0.02,0.90,0.07,0.02
2017-05-02 00:00:00,LV006,3,3,0.33,0.67,0.00,0.33,0.67,0.00
2017-05-03 00:00:00,LV006,41,41,0.88,0.12,0.00,0.86,0.12,0.02
2017-05-04 00:00:00,LV006,6,6,1.00,0.00,0.00,0.98,0.00,0.02
2017-05-05 00:00:00,LV006,24,24,0.79,0.21,0.00,0.75,0.21,0.05
2017-05-06 00:00:00,LV006,9,9,0.67,0.33,0.00,0.64,0.33,0.03
2017-05-07 00:00:00,LV006,9,9,0.67,0.33,0.00,0.66,0.33,0.01
2017-05-08 00:00:00,LV006,80,80,0.95,0.05,0.00,0.94,0.05,0.01
2017-05-09 00:00:00,LV006,142,140,0.92,0.04,0.04,0.92,0.04,0.04
2017-05-10 00:00:00,LV006,133,133,0.83,0.13,0.05,0.80,0.12,0.08
