day,topic_id,tweets_total,tweets_lv_ru_en,tweets_lv,tweets_ru,tweets_en,users_lv,users_ru,users_en
2018-01-02 00:00:00,LV007,139,139,0.86,0.08,0.06,0.85,0.08,0.07
2018-01-03 00:00:00,LV007,36,36,0.97,0.03,0.00,0.93,0.03,0.04
2018-01-04 00:00:00,LV007,52,51,0.94,0.06,0.00,0.89,0.06,0.05
2018-01-05 00:00:00,LV007,26,26,0.77,0.19,0.04,0.75,0.19,0.06
2018-01-06 00:00:00,LV007,14,14,0.93,0.07,0.00,0.91,0.08,0.01
2018-01-07 00:00:00,LV007,7,7,0.71,0.29,0.00,0.71,0.28,0.01
2018-01-08 00:00:00,LV007,10,10,0.90,0.10,0.00,0.96,0.04,0.01
2018-01-09 00:00:00,LV007,19,19,0.68,0.21,0.11,0.69,0.21,0.10
2018-01-10 00:00:00,LV007,6,6,0.67,0.33,0.00,0.66,0.33,0.01
2018-01-11 00:00:00,LV007,7,7,0.86,0.14,0.00,0.81,0.14,0.05
2018-01-12 00:00:00,LV007,7,7,0.86,0.14,0.00,0.82,0.14,0.03
2018-01-13 00:00:00,LV007,6,6,0.17,0.83,0.00,0.15,0.83,0.02
2018-01-14 00:00:00,LV007,6,6,0.33,0.50,0.17,0.44,0.40,0.16
2018-01-15 00:00:00,LV007,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2018-01-16 00:00:00,LV007,5,5,0.40,0.40,0.20,0.54,0.26,0.20
2018-01-17 00:00:00,LV007,1,1,0.00,0.00,1.00,0.01,0.00,0.98
2018-01-18 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-19 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-20 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-22 00:00:00,LV007,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-25 00:00:00,LV007,1,1,0.00,0.00,1.00,0.85,0.00,0.15
2018-01-27 00:00:00,LV007,2,2,0.50,0.00,0.50,0.57,0.00,0.43
2018-01-29 00:00:00,LV007,1,1,0.00,0.00,1.00,0.03,0.00,0.97
2018-01-31 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-01 00:00:00,LV007,4,4,1.00,0.00,0.00,0.92,0.01,0.07
2018-02-02 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-03 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-04 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-05 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-06 00:00:00,LV007,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-07 00:00:00,LV007,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-08 00:00:00,LV007,6,6,1.00,0.00,0.00,0.96,0.03,0.01
2018-02-14 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-15 00:00:00,LV007,12,12,0.75,0.25,0.00,0.74,0.25,0.02
2018-02-16 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-19 00:00:00,LV007,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-20 00:00:00,LV007,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2018-02-21 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-20 00:00:00,LV007,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-28 00:00:00,LV007,3,3,1.00,0.00,0.00,0.95,0.00,0.05
2018-04-13 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-30 00:00:00,LV007,1,1,0.00,0.00,1.00,0.00,0.00,1.00
2018-05-15 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-17 00:00:00,LV008,3,3,1.00,0.00,0.00,0.99,0.00,0.00
2017-04-18 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-19 00:00:00,LV008,8,8,0.87,0.12,0.00,0.87,0.13,0.01
2017-04-20 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-04-23 00:00:00,LV008,1,1,1.00,0.00,0.00,0.98,0.00,0.01
2017-04-24 00:00:00,LV008,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-25 00:00:00,LV008,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2017-04-26 00:00:00,LV008,2,2,1.00,0.00,0.00,0.94,0.00,0.06
2017-04-27 00:00:00,LV008,3,1,1.00,0.00,0.00,0.33,0.66,0.01
2017-04-28 00:00:00,LV008,14,14,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-29 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-30 00:00:00,LV008,1,1,1.00,0.00,0.00,0.90,0.01,0.08
2017-05-03 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-05-05 00:00:00,LV008,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-06 00:00:00,LV008,2,0,0.00,0.00,0.00,0.00,1.00,0.00
2017-05-07 00:00:00,LV008,1,1,1.00,0.00,0.00,0.95,0.00,0.05
2017-05-09 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-10 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-05-12 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-13 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-19 00:00:00,LV008,3,3,1.00,0.00,0.00,0.93,0.00,0.07
2017-05-20 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-21 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-05-22 00:00:00,LV008,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-23 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-26 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-30 00:00:00,LV008,4,4,0.75,0.25,0.00,0.72,0.25,0.03
2017-05-31 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-01 00:00:00,LV008,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-06-05 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-08 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-06-09 00:00:00,LV008,5,5,0.80,0.20,0.00,0.80,0.20,0.00
2017-06-10 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-06-12 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-13 00:00:00,LV008,6,5,1.00,0.00,0.00,0.83,0.17,0.00
2017-06-21 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-22 00:00:00,LV008,2,2,0.00,1.00,0.00,0.16,0.84,0.00
2017-06-28 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-29 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-30 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-05 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-06 00:00:00,LV008,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-07-07 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-09 00:00:00,LV008,3,3,1.00,0.00,0.00,0.97,0.00,0.03
2017-07-10 00:00:00,LV008,4,4,1.00,0.00,0.00,0.98,0.00,0.02
2017-07-11 00:00:00,LV008,2,2,1.00,0.00,0.00,0.95,0.02,0.03
2017-07-12 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-16 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-07-17 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-20 00:00:00,LV008,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2017-07-25 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-26 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-27 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-31 00:00:00,LV008,11,11,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-01 00:00:00,LV008,5,5,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-02 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-03 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-05 00:00:00,LV008,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-06 00:00:00,LV008,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-08 00:00:00,LV008,2,2,1.00,0.00,0.00,0.93,0.00,0.07
2017-08-09 00:00:00,LV008,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-10 00:00:00,LV008,1,1,1.00,0.00,0.00,0.46,0.00,0.54
2017-08-11 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-13 00:00:00,LV008,1,1,1.00,0.00,0.00,0.94,0.00,0.06
2017-08-14 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-08-17 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-19 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-20 00:00:00,LV008,1,1,1.00,0.00,0.00,0.99,0.00,0.00
2017-08-22 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-25 00:00:00,LV008,9,9,0.89,0.11,0.00,0.87,0.11,0.02
2017-08-29 00:00:00,LV008,5,5,0.60,0.40,0.00,0.79,0.20,0.01
2017-08-30 00:00:00,LV008,4,4,1.00,0.00,0.00,0.98,0.00,0.02
2017-09-02 00:00:00,LV008,2,2,0.00,1.00,0.00,0.00,1.00,0.00
2017-09-03 00:00:00,LV008,1,1,0.00,1.00,0.00,0.02,0.95,0.03
2017-09-04 00:00:00,LV008,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-09-06 00:00:00,LV008,6,6,0.83,0.17,0.00,0.83,0.13,0.04
2017-09-08 00:00:00,LV008,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2017-09-09 00:00:00,LV008,1,1,1.00,0.00,0.00,0.98,0.00,0.02
2017-09-12 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-13 00:00:00,LV008,19,19,0.95,0.05,0.00,0.94,0.05,0.00
2017-09-14 00:00:00,LV008,29,29,1.00,0.00,0.00,0.97,0.01,0.02
2017-09-15 00:00:00,LV008,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2017-09-16 00:00:00,LV008,6,6,1.00,0.00,0.00,0.91,0.08,0.01
2017-09-19 00:00:00,LV008,10,10,1.00,0.00,0.00,0.99,0.00,0.01
2017-09-20 00:00:00,LV008,10,10,1.00,0.00,0.00,0.99,0.00,0.01
2017-09-21 00:00:00,LV008,4,4,0.50,0.50,0.00,0.50,0.50,0.00
2017-09-22 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-23 00:00:00,LV008,1,1,1.00,0.00,0.00,0.95,0.00,0.05
2017-09-25 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-09-26 00:00:00,LV008,4,4,0.75,0.25,0.00,0.73,0.25,0.03
2017-09-27 00:00:00,LV008,3,3,0.67,0.33,0.00,0.67,0.33,0.01
2017-09-29 00:00:00,LV008,1,1,1.00,0.00,0.00,0.92,0.00,0.08
2017-10-01 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-02 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-03 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-10-04 00:00:00,LV008,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-05 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-06 00:00:00,LV008,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-09 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-10 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-10-11 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-12 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-13 00:00:00,LV008,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-16 00:00:00,LV008,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-17 00:00:00,LV008,5,5,0.60,0.40,0.00,0.60,0.40,0.00
2017-10-18 00:00:00,LV008,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-19 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-20 00:00:00,LV008,11,11,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-21 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-23 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-24 00:00:00,LV008,18,18,0.94,0.06,0.00,0.93,0.01,0.05
2017-10-25 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-26 00:00:00,LV008,19,19,1.00,0.00,0.00,0.99,0.01,0.01
2017-10-27 00:00:00,LV008,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-29 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-30 00:00:00,LV008,6,6,1.00,0.00,0.00,0.91,0.00,0.09
2017-10-31 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-01 00:00:00,LV008,18,16,0.81,0.19,0.00,0.72,0.28,0.00
2017-11-02 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-03 00:00:00,LV008,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-04 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-05 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-06 00:00:00,LV008,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-07 00:00:00,LV008,15,15,0.93,0.07,0.00,0.93,0.07,0.01
2017-11-08 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-09 00:00:00,LV008,28,28,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-10 00:00:00,LV008,25,25,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-11 00:00:00,LV008,4,4,0.50,0.50,0.00,0.41,0.50,0.09
2017-11-12 00:00:00,LV008,2,2,1.00,0.00,0.00,0.96,0.01,0.04
2017-11-13 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-14 00:00:00,LV008,5,5,0.20,0.80,0.00,0.20,0.80,0.00
2017-11-15 00:00:00,LV008,15,15,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-16 00:00:00,LV008,25,25,0.96,0.04,0.00,0.94,0.06,0.00
2017-11-17 00:00:00,LV008,18,18,1.00,0.00,0.00,0.98,0.01,0.01
2017-11-18 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-20 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-21 00:00:00,LV008,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-22 00:00:00,LV008,127,126,0.98,0.02,0.00,0.95,0.02,0.03
2017-11-23 00:00:00,LV008,34,34,0.91,0.09,0.00,0.90,0.09,0.01
2017-11-24 00:00:00,LV008,72,72,0.93,0.06,0.01,0.92,0.06,0.02
2017-11-25 00:00:00,LV008,7,7,0.71,0.29,0.00,0.66,0.29,0.05
2017-11-26 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-27 00:00:00,LV008,26,26,0.92,0.08,0.00,0.91,0.08,0.01
2017-11-28 00:00:00,LV008,18,18,0.94,0.06,0.00,0.93,0.05,0.02
2017-11-29 00:00:00,LV008,81,81,0.91,0.09,0.00,0.90,0.09,0.01
2017-11-30 00:00:00,LV008,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-01 00:00:00,LV008,17,17,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-02 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-03 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-12-04 00:00:00,LV008,16,16,0.81,0.19,0.00,0.86,0.13,0.01
2017-12-05 00:00:00,LV008,84,82,0.94,0.06,0.00,0.93,0.06,0.01
2017-12-06 00:00:00,LV008,81,80,0.90,0.10,0.00,0.87,0.11,0.01
2017-12-07 00:00:00,LV008,18,18,0.94,0.06,0.00,0.94,0.06,0.00
2017-12-08 00:00:00,LV008,78,78,0.95,0.05,0.00,0.94,0.04,0.02
2017-12-09 00:00:00,LV008,21,21,0.90,0.10,0.00,0.87,0.11,0.02
2017-12-10 00:00:00,LV008,8,8,0.62,0.37,0.00,0.74,0.25,0.01
2017-12-11 00:00:00,LV008,32,32,1.00,0.00,0.00,0.98,0.00,0.01
2017-12-12 00:00:00,LV008,33,33,0.94,0.06,0.00,0.92,0.06,0.01
2017-12-13 00:00:00,LV008,5,5,0.80,0.20,0.00,0.80,0.20,0.00
2017-12-14 00:00:00,LV008,9,9,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-15 00:00:00,LV008,12,12,1.00,0.00,0.00,0.98,0.01,0.01
2017-12-16 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-17 00:00:00,LV008,7,7,0.43,0.57,0.00,0.43,0.57,0.00
2017-12-18 00:00:00,LV008,16,15,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-19 00:00:00,LV008,21,21,1.00,0.00,0.00,0.98,0.00,0.02
2017-12-20 00:00:00,LV008,21,21,0.95,0.05,0.00,0.94,0.05,0.01
2017-12-21 00:00:00,LV008,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-22 00:00:00,LV008,34,34,0.91,0.09,0.00,0.90,0.09,0.01
2017-12-23 00:00:00,LV008,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2017-12-24 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-25 00:00:00,LV008,7,7,1.00,0.00,0.00,0.98,0.01,0.01
2017-12-27 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,0.98,0.02
2017-12-28 00:00:00,LV008,23,23,0.96,0.04,0.00,0.93,0.04,0.03
2017-12-29 00:00:00,LV008,7,7,1.00,0.00,0.00,0.95,0.00,0.05
2017-12-30 00:00:00,LV008,10,10,1.00,0.00,0.00,0.97,0.00,0.02
2017-12-31 00:00:00,LV008,7,7,1.00,0.00,0.00,0.92,0.00,0.08
2018-01-01 00:00:00,LV008,8,8,1.00,0.00,0.00,0.95,0.00,0.05
2018-01-02 00:00:00,LV008,21,21,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-03 00:00:00,LV008,17,17,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-04 00:00:00,LV008,8,8,1.00,0.00,0.00,0.92,0.00,0.08
2018-01-05 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.49,0.01
2018-01-06 00:00:00,LV008,8,8,0.87,0.12,0.00,0.87,0.12,0.00
2018-01-07 00:00:00,LV008,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-08 00:00:00,LV008,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-09 00:00:00,LV008,22,22,0.95,0.05,0.00,0.94,0.05,0.01
2018-01-10 00:00:00,LV008,21,21,0.86,0.14,0.00,0.84,0.15,0.01
2018-01-11 00:00:00,LV008,14,14,0.93,0.07,0.00,0.93,0.07,0.00
2018-01-12 00:00:00,LV008,22,22,0.95,0.05,0.00,0.95,0.05,0.00
2018-01-13 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-15 00:00:00,LV008,18,18,0.94,0.06,0.00,0.94,0.05,0.01
2018-01-16 00:00:00,LV008,25,25,0.92,0.08,0.00,0.90,0.10,0.00
2018-01-17 00:00:00,LV008,22,22,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-18 00:00:00,LV008,21,21,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-19 00:00:00,LV008,21,21,0.95,0.05,0.00,0.95,0.05,0.00
2018-01-20 00:00:00,LV008,5,5,0.80,0.20,0.00,0.81,0.19,0.01
2018-01-21 00:00:00,LV008,11,11,0.73,0.27,0.00,0.71,0.27,0.02
2018-01-22 00:00:00,LV008,64,64,0.95,0.05,0.00,0.93,0.05,0.02
2018-01-23 00:00:00,LV008,74,74,0.96,0.03,0.01,0.94,0.03,0.03
2018-01-24 00:00:00,LV008,51,51,0.94,0.06,0.00,0.91,0.06,0.03
2018-01-25 00:00:00,LV008,35,35,1.00,0.00,0.00,0.97,0.02,0.01
2018-01-26 00:00:00,LV008,28,28,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-27 00:00:00,LV008,9,9,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-28 00:00:00,LV008,15,15,1.00,0.00,0.00,0.99,0.00,0.00
2018-01-29 00:00:00,LV008,110,110,0.96,0.04,0.00,0.94,0.03,0.02
2018-01-30 00:00:00,LV008,74,74,0.95,0.05,0.00,0.93,0.06,0.02
2018-01-31 00:00:00,LV008,53,53,1.00,0.00,0.00,0.97,0.00,0.03
2018-02-01 00:00:00,LV008,81,81,0.89,0.11,0.00,0.88,0.11,0.01
2018-02-02 00:00:00,LV008,24,24,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-03 00:00:00,LV008,8,8,1.00,0.00,0.00,0.97,0.00,0.03
2018-02-04 00:00:00,LV008,25,25,0.96,0.04,0.00,0.96,0.04,0.00
2018-02-05 00:00:00,LV008,77,77,0.96,0.04,0.00,0.94,0.04,0.01
2018-02-06 00:00:00,LV008,57,57,1.00,0.00,0.00,0.98,0.00,0.02
2018-02-07 00:00:00,LV008,78,74,0.91,0.09,0.00,0.89,0.10,0.01
2018-02-08 00:00:00,LV008,153,152,0.97,0.03,0.00,0.94,0.04,0.02
2018-02-09 00:00:00,LV008,325,323,0.98,0.02,0.00,0.95,0.03,0.02
2018-02-10 00:00:00,LV008,315,311,1.00,0.00,0.00,0.97,0.01,0.02
2018-02-11 00:00:00,LV008,170,169,0.93,0.07,0.00,0.90,0.07,0.02
2018-02-12 00:00:00,LV008,250,249,0.94,0.06,0.00,0.93,0.06,0.01
2018-02-13 00:00:00,LV008,324,323,0.97,0.03,0.00,0.95,0.04,0.01
2018-02-14 00:00:00,LV008,209,209,0.98,0.02,0.00,0.97,0.02,0.01
2018-02-15 00:00:00,LV008,281,280,0.99,0.01,0.00,0.98,0.01,0.01
2018-02-16 00:00:00,LV008,264,263,0.98,0.02,0.00,0.97,0.02,0.01
2018-02-17 00:00:00,LV008,216,216,0.97,0.03,0.00,0.96,0.03,0.01
2018-02-18 00:00:00,LV008,196,195,0.97,0.03,0.00,0.96,0.03,0.01
2018-02-19 00:00:00,LV008,516,514,0.89,0.02,0.09,0.90,0.03,0.07
2018-02-20 00:00:00,LV008,235,235,0.98,0.02,0.00,0.96,0.02,0.02
2018-02-21 00:00:00,LV008,171,170,0.96,0.03,0.01,0.95,0.04,0.02
2018-02-22 00:00:00,LV008,129,129,0.96,0.04,0.00,0.96,0.03,0.01
2018-02-23 00:00:00,LV008,209,209,0.98,0.02,0.00,0.97,0.02,0.01
2018-02-24 00:00:00,LV008,147,147,0.98,0.01,0.01,0.98,0.02,0.01
2018-02-25 00:00:00,LV008,237,237,0.95,0.04,0.00,0.94,0.04,0.02
2018-02-26 00:00:00,LV008,45,45,0.89,0.11,0.00,0.88,0.11,0.01
2018-02-27 00:00:00,LV008,31,31,0.97,0.03,0.00,0.95,0.03,0.02
2018-02-28 00:00:00,LV008,41,41,0.80,0.17,0.02,0.79,0.18,0.04
2018-03-01 00:00:00,LV008,24,24,0.83,0.17,0.00,0.87,0.13,0.00
2018-03-02 00:00:00,LV008,18,18,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-03 00:00:00,LV008,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-04 00:00:00,LV008,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-05 00:00:00,LV008,12,12,0.92,0.08,0.00,0.91,0.09,0.00
2018-03-06 00:00:00,LV008,15,15,0.87,0.13,0.00,0.84,0.14,0.02
2018-03-07 00:00:00,LV008,9,9,0.89,0.11,0.00,0.89,0.11,0.00
2018-03-08 00:00:00,LV008,18,18,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-09 00:00:00,LV008,23,23,1.00,0.00,0.00,0.98,0.01,0.01
2018-03-10 00:00:00,LV008,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-11 00:00:00,LV008,8,8,0.87,0.12,0.00,0.86,0.13,0.01
2018-03-12 00:00:00,LV008,23,23,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-13 00:00:00,LV008,27,27,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-14 00:00:00,LV008,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-15 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-16 00:00:00,LV008,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-17 00:00:00,LV008,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-18 00:00:00,LV008,9,9,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-19 00:00:00,LV008,8,8,0.87,0.12,0.00,0.87,0.12,0.00
2018-03-20 00:00:00,LV008,13,13,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-21 00:00:00,LV008,8,8,1.00,0.00,0.00,0.96,0.00,0.04
2018-03-22 00:00:00,LV008,7,7,1.00,0.00,0.00,0.97,0.00,0.03
2018-03-23 00:00:00,LV008,8,8,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-24 00:00:00,LV008,12,12,0.92,0.08,0.00,0.83,0.14,0.03
2018-03-25 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-26 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-27 00:00:00,LV008,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-28 00:00:00,LV008,17,17,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-29 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-30 00:00:00,LV008,4,4,0.75,0.25,0.00,0.75,0.25,0.00
2018-03-31 00:00:00,LV008,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-03 00:00:00,LV008,6,6,0.83,0.17,0.00,0.83,0.15,0.02
